file,sound,param,value,crest_factor_db,spectral_centroid_hz,spectral_centroid_hz_100ms,centroid_slope_hz_per_ms,band_sub_share,band_low_share,band_lowmid_share,band_mid_share,band_high_share,band_air_share,decay20_ms,decay40_ms,sustain_share,conf
corpus:142-valovoima-x@57.458,kick,corpus,57.458,7.23638,1186.86354,1186.86354,-25.09591,0.7376,0.17611,0.05122,0.03231,0.00214,0.00061,34.0,92.0,0.18714,0.98
corpus:142-valovoima-x@41.97,kick,corpus,41.97,8.45154,1261.22246,1206.88644,-2.68379,0.83298,0.07966,0.05083,0.03403,0.00205,0.00046,72.0,104.0,0.17589,0.977
corpus:142-valovoima-x@53.197,kick,corpus,53.197,7.05482,1499.49058,1499.49058,3.59519,0.80644,0.12102,0.04225,0.02804,0.0018,0.00045,22.0,92.0,0.18109,0.962
corpus:142-valovoima-x@7.906,kick,corpus,7.906,7.35712,1459.44715,1459.44715,-2.10479,0.7456,0.16634,0.04956,0.03573,0.00225,0.00052,92.0,92.0,0.25732,0.96
corpus:142-valovoima-x@9.845,kick,corpus,9.845,7.03099,1321.65199,1321.65199,12.44468,0.81772,0.11795,0.03697,0.02513,0.0018,0.00044,54.0,92.0,0.21087,0.916
corpus:142-valovoima-x@10.228,kick,corpus,10.228,4.90886,843.72232,843.72232,-5.10439,0.88564,0.09683,0.01157,0.00537,0.00036,0.00023,20.0,92.0,0.7165,0.804
corpus:142-valovoima-x@59.78,kick,corpus,59.78,4.73302,984.16183,984.16183,-3.4621,0.8568,0.12593,0.01122,0.00548,0.00045,0.00012,18.0,92.0,0.70618,0.79
corpus:142-valovoima-x@19.818,kick,corpus,19.818,3.86258,1067.64627,1404.75456,-5.74855,0.46892,0.43244,0.08099,0.01585,0.00143,0.00037,196.0,196.0,0.74965,0.739
corpus:143-pagna-nuke-vol-07@41.587,kick,corpus,41.587,6.04995,1811.56421,1811.56421,-22.85436,0.77938,0.18207,0.01313,0.01585,0.0092,0.00037,80.0,80.0,0.398,0.979
corpus:143-pagna-nuke-vol-07@9.485,kick,corpus,9.485,4.04606,1810.27358,1810.27358,-20.15033,0.43876,0.46756,0.06739,0.01271,0.01117,0.0024,68.0,68.0,0.29803,0.915
corpus:143-pagna-nuke-vol-07@5.48,kick,corpus,5.48,4.68649,2877.04396,2877.04396,-13.2324,0.5654,0.16606,0.15618,0.04768,0.04755,0.01713,92.0,92.0,0.44003,0.9
corpus:143-pagna-nuke-vol-07@46.498,kick,corpus,46.498,5.89907,1218.16687,1218.16687,-4.25797,0.7865,0.19586,0.00538,0.00876,0.00341,9e-05,92.0,92.0,0.65236,0.855
corpus:143-pagna-nuke-vol-07@58.712,kick,corpus,58.712,5.21086,1529.78938,1529.78938,-12.13212,0.30459,0.56475,0.10962,0.01896,0.00141,0.00067,36.0,58.0,0.04593,0.831
corpus:143-pagna-nuke-vol-07@7.837,kick,corpus,7.837,4.38655,2502.54309,2502.54309,-5.49121,0.39511,0.45108,0.07635,0.03042,0.0432,0.00384,68.0,68.0,0.37644,0.821
corpus:143-pagna-nuke-vol-07@11.111,kick,corpus,11.111,4.02728,2367.94787,2367.94787,-8.95753,0.41401,0.44689,0.07675,0.02484,0.03405,0.00345,92.0,92.0,0.57303,0.821
corpus:143-pagna-nuke-vol-07@7.117,kick,corpus,7.117,5.58344,2777.65274,2924.34236,-11.00232,0.42902,0.24425,0.21937,0.03705,0.0524,0.01791,104.0,104.0,0.49525,0.819
corpus:143-pagna-nuke-vol-07@36.664,kick,corpus,36.664,6.74308,1929.89546,1929.89546,0.91605,0.50157,0.35645,0.02193,0.09592,0.02349,0.00064,80.0,80.0,0.36882,0.808
corpus:143-pagna-nuke-vol-07@46.347,kick,corpus,46.347,5.70633,978.15527,1265.76944,-4.76083,0.8227,0.14155,0.02918,0.00532,0.00113,0.00011,36.0,150.0,0.71934,0.805
corpus:143-pagna-nuke-vol-07@2.194,kick,corpus,2.194,4.78056,2759.14163,2802.99191,-9.64611,0.42972,0.25338,0.19687,0.05902,0.04679,0.01422,104.0,104.0,0.48953,0.799
corpus:143-pagna-nuke-vol-07@30.093,kick,corpus,30.093,6.54066,2187.95214,2187.95214,0.37882,0.64842,0.28311,0.00674,0.02831,0.03132,0.0021,92.0,92.0,0.60048,0.79
corpus:143-pagna-nuke-vol-07@63.309,clap,corpus,63.309,11.34375,3463.11809,3301.35727,6.80576,0.0209,0.03333,0.12302,0.75322,0.03301,0.03651,230.0,302.0,0.70975,0.697
corpus:143-pagna-nuke-vol-07@56.343,hook,corpus,56.343,13.43664,2764.5202,2764.5202,0.25372,0.03628,0.01799,0.0718,0.5062,0.34365,0.02408,92.0,92.0,0.32844,0.691
corpus:143-pagna-nuke-vol-07@59.582,space,corpus,59.582,8.94793,3558.2499,3619.98047,-0.16415,0.34034,0.21201,0.27741,0.05926,0.05435,0.05663,400.0,400.0,0.89589,0.648
corpus:143-pagna-nuke-vol-07@15.279,space,corpus,15.279,8.19883,3155.47694,2987.39469,1.03936,0.20098,0.26354,0.31251,0.09567,0.0866,0.04071,400.0,400.0,0.95199,0.632
corpus:143-pagna-nuke-vol-07@56.436,hook,corpus,56.436,13.87348,1380.63919,2201.94355,-4.31752,0.02937,0.34059,0.27173,0.23107,0.11751,0.00973,32.0,302.0,0.64448,0.61
corpus:143-pagna-nuke-vol-07@13.781,space,corpus,13.781,8.53472,3496.52806,3595.73693,1.54552,0.24169,0.21485,0.30057,0.09975,0.09064,0.05249,154.0,314.0,0.78702,0.601
corpus:145-acin-nuke-vol-04@63.785,hook,corpus,63.785,14.86766,2309.05307,2309.05307,-28.71849,0.00068,0.00149,0.00088,0.77251,0.21646,0.00798,32.0,46.0,0.0,0.941
corpus:145-acin-nuke-vol-04@6.641,hook,corpus,6.641,13.70139,2652.57663,2652.57663,-9.26238,0.02434,0.19307,0.16409,0.40298,0.20672,0.0088,58.0,58.0,0.03267,0.887
corpus:145-acin-nuke-vol-04@7.094,hook,corpus,7.094,8.73738,2194.10971,2194.10971,-16.75224,0.01526,0.38305,0.08054,0.39215,0.12056,0.00844,58.0,58.0,0.12621,0.883
corpus:145-acin-nuke-vol-04@5.329,hook,corpus,5.329,8.85516,2215.28361,2215.28361,-19.65719,0.02738,0.40242,0.06471,0.37782,0.11813,0.00955,58.0,58.0,0.13406,0.872
corpus:145-acin-nuke-vol-04@6.873,hook,corpus,6.873,10.84653,2103.25876,2103.25876,-6.8753,0.01267,0.4337,0.15632,0.31188,0.08164,0.00378,46.0,46.0,0.0,0.855
corpus:145-acin-nuke-vol-04@47.682,hook,corpus,47.682,8.11198,2385.78329,2385.78329,-11.05844,0.0454,0.41291,0.07831,0.34631,0.10634,0.01074,58.0,58.0,0.15081,0.847
corpus:145-acin-nuke-vol-04@35.329,hook,corpus,35.329,8.11653,2522.9392,2522.9392,-3.99472,0.05487,0.38257,0.08104,0.35946,0.11196,0.01009,58.0,58.0,0.11109,0.834
corpus:145-acin-nuke-vol-04@5.55,hook,corpus,5.55,12.44634,2554.57851,2554.57851,-3.39603,0.0314,0.28375,0.15574,0.32367,0.19533,0.01011,58.0,58.0,0.07259,0.832
corpus:145-acin-nuke-vol-04@62.404,clap,corpus,62.404,15.57568,1592.36434,1634.08141,-1.21165,0.00053,0.00032,0.00075,0.95804,0.0403,6e-05,16.0,220.0,0.87368,0.77
corpus:145-acin-nuke-vol-04@58.549,kick,corpus,58.549,7.92576,2156.26845,2156.26845,-7.81391,0.33302,0.50452,0.02599,0.07855,0.0549,0.00302,92.0,92.0,0.48277,0.726
corpus:145-acin-nuke-vol-04@59.095,kick,corpus,59.095,6.00339,1340.96836,1126.28515,0.06858,0.37307,0.57697,0.01179,0.03563,0.00243,0.00011,104.0,104.0,0.60634,0.718
corpus:145-acin-nuke-vol-04@17.067,space,corpus,17.067,14.44295,4366.19781,4049.57914,3.81507,0.08232,0.28319,0.06295,0.02478,0.44499,0.10176,336.0,336.0,0.76175,0.701
corpus:145-acin-nuke-vol-04@58.781,kick,corpus,58.781,11.28534,1069.28586,1244.24835,-2.36257,0.40497,0.32561,0.1036,0.14748,0.01827,8e-05,186.0,196.0,0.49375,0.68
corpus:145-acin-nuke-vol-04@7.326,clap,corpus,7.326,12.76193,2800.92713,2800.92713,38.62458,0.03372,0.31455,0.21266,0.3335,0.08387,0.0217,6.0,46.0,0.0,0.66
corpus:145-acin-nuke-vol-04@63.623,clap,corpus,63.623,12.70954,1642.44136,1566.48042,2.03238,0.00173,0.0027,0.00223,0.94126,0.05177,0.0003,162.0,162.0,0.50655,0.648
corpus:145-acin-nuke-vol-04@61.846,clap,corpus,61.846,13.58367,2078.298,1866.87079,3.00777,0.00236,0.00332,0.00211,0.88044,0.11122,0.00054,36.0,104.0,0.44245,0.639
corpus:145-acin-nuke-vol-04@17.508,space,corpus,17.508,15.83924,4149.68332,4196.10943,-0.26822,0.062,0.33064,0.06996,0.04016,0.39659,0.10066,206.0,394.0,0.77922,0.634
corpus:145-acin-nuke-vol-04@10.623,space,corpus,10.623,12.93572,3551.70558,3663.16836,-0.97923,0.163,0.4066,0.02893,0.19286,0.1463,0.06232,200.0,400.0,0.97227,0.63
corpus:145-acin-nuke-vol-04@1.73,space,corpus,1.73,14.37417,3989.12488,4346.07332,-2.91545,0.08256,0.46008,0.07198,0.03001,0.28217,0.0732,336.0,336.0,0.83406,0.628
corpus:146-rabbits-on-speed-nuke-vol-12@52.245,kick,corpus,52.245,10.7961,2301.52586,2296.32952,1.05099,0.56076,0.18227,0.15575,0.05523,0.03693,0.00907,100.0,116.0,0.38535,0.841
corpus:146-rabbits-on-speed-nuke-vol-12@12.26,kick,corpus,12.26,11.37144,2413.40565,2413.40565,6.43951,0.53778,0.20381,0.1157,0.08777,0.04731,0.00762,56.0,92.0,0.20251,0.802
corpus:146-rabbits-on-speed-nuke-vol-12@28.595,kick,corpus,28.595,11.58279,2517.66685,2539.88729,-2.7815,0.54906,0.18559,0.12096,0.06552,0.06858,0.01029,116.0,116.0,0.57387,0.777
corpus:146-rabbits-on-speed-nuke-vol-12@50.202,kick,corpus,50.202,9.76934,2468.06875,2468.06875,-1.73366,0.5929,0.11273,0.20749,0.04583,0.03126,0.00979,92.0,92.0,0.61465,0.775
corpus:146-rabbits-on-speed-nuke-vol-12@36.897,kick,corpus,36.897,9.10008,2520.4551,2520.4551,-6.4156,0.43094,0.14372,0.19469,0.11153,0.1047,0.01443,92.0,92.0,0.56058,0.712
corpus:146-rabbits-on-speed-nuke-vol-12@26.958,kick,corpus,26.958,9.61134,2392.00774,2443.19878,-5.04106,0.61191,0.1833,0.10998,0.04554,0.04119,0.00808,138.0,138.0,0.77455,0.693
corpus:146-rabbits-on-speed-nuke-vol-12@23.081,hook,corpus,23.081,15.26333,3086.72655,3086.72655,-0.49363,0.0864,0.21839,0.34108,0.18131,0.13652,0.0363,80.0,80.0,0.28563,0.653
corpus:146-rabbits-on-speed-nuke-vol-12@40.24,kick,corpus,40.24,10.10899,2587.17377,2486.03484,3.01874,0.44359,0.19873,0.18353,0.0946,0.06337,0.01617,128.0,128.0,0.46492,0.645
corpus:146-rabbits-on-speed-nuke-vol-12@12.643,hook,corpus,12.643,10.57341,3172.09587,3172.09587,3.27723,0.10999,0.28478,0.29428,0.14147,0.13377,0.03571,58.0,58.0,0.07025,0.641
corpus:146-rabbits-on-speed-nuke-vol-12@31.463,kick,corpus,31.463,10.02227,2869.39489,2869.39489,-6.10223,0.3213,0.26084,0.19431,0.11402,0.09317,0.01636,58.0,58.0,0.08222,0.641
corpus:146-rabbits-on-speed-nuke-vol-12@0.046,kick,corpus,0.046,11.98635,2664.84688,2557.16069,2.88626,0.51762,0.16488,0.1711,0.07682,0.05288,0.01669,32.0,150.0,0.56588,0.634
corpus:146-rabbits-on-speed-nuke-vol-12@47.438,space,corpus,47.438,12.05857,2577.3818,2921.60947,0.01215,0.25202,0.35851,0.25269,0.06986,0.05503,0.01189,4.0,400.0,0.95524,0.613
corpus:146-rabbits-on-speed-nuke-vol-12@16.01,space,corpus,16.01,12.29952,2987.69984,3235.48612,-0.48789,0.29788,0.1786,0.26407,0.11758,0.11172,0.03015,400.0,400.0,0.92299,0.61
corpus:146-rabbits-on-speed-nuke-vol-12@11.076,space,corpus,11.076,11.4653,2976.26492,3108.29685,0.20603,0.22779,0.24059,0.26736,0.12756,0.10396,0.03273,400.0,400.0,0.90573,0.606
corpus:146-rabbits-on-speed-nuke-vol-12@59.919,kick,corpus,59.919,11.06214,2493.50584,2516.24142,-1.60759,0.36827,0.21882,0.25727,0.08548,0.05642,0.01374,104.0,104.0,0.59456,0.606
corpus:147-ego-drums-nuke-vol-09@21.188,hook,corpus,21.188,10.11078,3078.08544,3078.08544,-14.13567,0.04118,0.01545,0.20429,0.51736,0.197,0.02472,58.0,58.0,0.10771,0.899
corpus:147-ego-drums-nuke-vol-09@42.794,clap,corpus,42.794,17.28851,2745.72635,2461.41976,12.69784,0.00325,0.00622,0.07513,0.66779,0.21364,0.03397,4.0,128.0,0.72437,0.824
corpus:147-ego-drums-nuke-vol-09@63.727,hook,corpus,63.727,13.2541,1246.54047,1069.3354,1.81096,0.01406,0.22725,0.39117,0.35286,0.0146,5e-05,40.0,114.0,0.11567,0.814
corpus:147-ego-drums-nuke-vol-09@10.356,clap,corpus,10.356,11.79026,1927.63963,1836.21488,12.11061,0.00145,0.01007,0.15366,0.75815,0.07579,0.00088,34.0,104.0,0.52511,0.805
corpus:147-ego-drums-nuke-vol-09@23.789,clap,corpus,23.789,11.72561,1576.74399,1271.35291,5.34511,0.00022,0.0003,0.13273,0.81384,0.0528,0.00012,66.0,186.0,0.83062,0.802
corpus:147-ego-drums-nuke-vol-09@22.756,hook,corpus,22.756,16.01777,1381.22168,942.74482,1.91166,0.0178,0.07455,0.5734,0.32846,0.00571,8e-05,20.0,68.0,0.12913,0.792
corpus:147-ego-drums-nuke-vol-09@40.287,clap,corpus,40.287,13.76551,2465.91004,2465.91004,11.62815,0.00597,0.03076,0.19589,0.63518,0.12574,0.00645,80.0,80.0,0.60913,0.791
corpus:147-ego-drums-nuke-vol-09@22.152,hook,corpus,22.152,11.19736,1906.19021,1906.19021,3.00746,0.00726,0.16521,0.56047,0.253,0.01325,0.00082,24.0,68.0,0.0095,0.786
corpus:147-ego-drums-nuke-vol-09@11.459,clap,corpus,11.459,15.13119,1912.85468,1852.40545,0.64088,0.00071,0.00022,0.05793,0.8036,0.13656,0.00097,4.0,162.0,0.90853,0.777
corpus:147-ego-drums-nuke-vol-09@4.447,hook,corpus,4.447,12.80572,1474.3981,1094.51435,5.97571,0.0427,0.19057,0.36705,0.38487,0.01462,0.00019,28.0,220.0,0.20323,0.771
corpus:147-ego-drums-nuke-vol-09@10.577,hook,corpus,10.577,5.04068,1290.0741,1290.0741,4.87426,0.01285,0.2809,0.44784,0.25089,0.00739,0.00013,32.0,58.0,0.00798,0.771
corpus:147-ego-drums-nuke-vol-09@8.882,hook,corpus,8.882,11.17095,1253.80985,1339.10564,-0.19214,0.00492,0.24148,0.49347,0.25159,0.00825,0.00028,24.0,220.0,0.28386,0.76
corpus:147-ego-drums-nuke-vol-09@26.134,clap,corpus,26.134,20.9097,2360.49752,1525.0703,9.11379,0.0007,0.00124,0.09667,0.68312,0.21733,0.00094,232.0,232.0,0.77727,0.759
corpus:147-ego-drums-nuke-vol-09@9.102,hook,corpus,9.102,14.80938,1260.82488,1139.63454,2.324,0.00154,0.01769,0.36655,0.59492,0.01923,8e-05,34.0,128.0,0.17759,0.749
corpus:147-ego-drums-nuke-vol-09@57.086,clap,corpus,57.086,15.70604,1892.10682,1716.20841,4.64178,0.00152,0.00355,0.08375,0.68891,0.22118,0.00108,4.0,174.0,0.83977,0.746
corpus:147-ego-drums-nuke-vol-09@8.789,clap,corpus,8.789,11.03539,1767.1029,1767.1029,12.88107,0.00236,0.10941,0.30507,0.56819,0.01416,0.00081,92.0,92.0,0.53774,0.726
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@18.1,kick,corpus,18.1,15.52942,1965.87258,2006.4453,-22.03952,0.48899,0.46687,0.02223,0.00686,0.00568,0.00937,6.0,50.0,0.02142,0.934
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@10.379,kick,corpus,10.379,12.98361,1882.96133,2115.83302,-27.94717,0.47638,0.45518,0.0499,0.01219,0.00308,0.00327,16.0,50.0,0.0401,0.932
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@12.957,kick,corpus,12.957,13.84198,2578.57365,2578.57365,-22.38932,0.49656,0.45717,0.02257,0.0063,0.00669,0.01071,8.0,50.0,0.00626,0.93
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@46.452,space,corpus,46.452,12.29023,3979.28561,3681.9432,36.87767,0.09869,0.29708,0.11401,0.01722,0.18846,0.28454,128.0,128.0,0.69285,0.9
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@11.238,kick,corpus,11.238,14.21637,2198.30525,2163.39888,-21.60165,0.40985,0.48164,0.07397,0.02436,0.00558,0.0046,14.0,58.0,0.00671,0.89
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@16.382,kick,corpus,16.382,13.24614,2383.92275,2383.92275,-24.67474,0.40401,0.4805,0.07996,0.025,0.0058,0.00472,14.0,56.0,0.00251,0.886
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@16.8,kick,corpus,16.8,11.04635,2444.89523,2444.89523,-0.56057,0.43291,0.54273,0.01739,0.00455,0.00125,0.00116,22.0,40.0,0.00303,0.877
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@13.804,kick,corpus,13.804,13.19993,2020.6792,2075.07982,-17.26916,0.36235,0.54266,0.07128,0.01707,0.00381,0.00283,14.0,32.0,0.06281,0.869
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@15.755,hook,corpus,15.755,11.0357,1067.5534,1067.5534,-4.12377,0.01422,0.20983,0.36513,0.40453,0.00586,0.00045,54.0,92.0,0.12535,0.858
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@12.098,kick,corpus,12.098,13.04799,2078.51191,1731.76841,-15.34063,0.29506,0.56762,0.099,0.02329,0.00697,0.00806,6.0,48.0,0.22013,0.82
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@17.229,kick,corpus,17.229,11.6794,2636.94042,2636.94042,-3.47343,0.354,0.58527,0.03991,0.01576,0.00308,0.00198,22.0,34.0,0.0075,0.819
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@31.173,space,corpus,31.173,11.61904,3494.47086,3428.41004,4.0446,0.12793,0.61316,0.21272,0.01154,0.01564,0.01901,64.0,400.0,0.97234,0.809
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@14.013,hook,corpus,14.013,13.33287,2005.69889,2116.91609,-23.25786,0.01066,0.18633,0.35576,0.43556,0.00785,0.00385,54.0,116.0,0.5456,0.799
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@19.006,space,corpus,19.006,12.27196,3586.02461,2884.75564,23.61217,0.08237,0.48263,0.16272,0.02405,0.10107,0.14715,174.0,174.0,0.89229,0.795
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@11.668,kick,corpus,11.668,15.46695,2352.28127,1955.02526,-6.71474,0.30833,0.55661,0.0848,0.03036,0.0092,0.01071,12.0,54.0,0.12965,0.791
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@15.534,kick,corpus,15.534,15.00685,1691.27572,1691.27572,-41.53864,0.22678,0.57799,0.14317,0.02846,0.01029,0.01331,10.0,92.0,0.25414,0.791
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@38.011,space,corpus,38.011,11.37313,3340.07669,3305.73817,3.17505,0.12877,0.62289,0.21385,0.00807,0.01149,0.01493,64.0,400.0,0.98726,0.786
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@19.18,hook,corpus,19.18,10.52471,1282.43901,1282.43901,-6.25807,0.01343,0.29913,0.44093,0.24221,0.00368,0.00061,92.0,92.0,0.2478,0.762
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@17.461,hook,corpus,17.461,11.17135,1547.39315,1295.54833,-2.5,0.01592,0.32355,0.37516,0.27895,0.00495,0.00147,58.0,104.0,0.3203,0.751
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@44.873,hook,corpus,44.873,11.07936,2126.86258,2185.94046,-16.62034,0.01198,0.27902,0.46425,0.23242,0.00709,0.00524,104.0,104.0,0.42747,0.736
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@9.079,kick,corpus,9.079,16.09016,3422.33672,1521.61831,6.73243,0.32348,0.56184,0.08327,0.01163,0.0071,0.01269,22.0,296.0,0.09372,0.734
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@12.295,hook,corpus,12.295,11.39469,1927.11088,2027.95971,-16.88159,0.01803,0.30684,0.40628,0.25971,0.00613,0.003,54.0,128.0,0.65647,0.684
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@29.35,hook,corpus,29.35,11.27354,5585.98685,5585.98685,-6.19623,0.04988,0.16275,0.19081,0.01957,0.16152,0.41546,92.0,92.0,0.29494,0.683
corpus:148-sascha-m-ller-punkt-1-02-sascha-muller-1-02@10.588,hook,corpus,10.588,11.24551,1835.03376,1932.65677,-26.45431,0.02206,0.32524,0.40479,0.23947,0.00561,0.00284,116.0,116.0,0.5256,0.682
corpus:149-inquieto-inquieto-baila-milodon@32.09,hook,corpus,32.09,20.51956,4030.88012,4980.64553,-4.96185,2e-05,5e-05,0.08959,0.19655,0.38122,0.33257,102.0,166.0,0.34507,0.777
corpus:149-inquieto-inquieto-baila-milodon@35.085,hook,corpus,35.085,20.40535,4066.00509,5004.50164,-5.40694,3e-05,7e-05,0.09021,0.1929,0.38271,0.33407,102.0,166.0,0.40273,0.748
corpus:149-inquieto-inquieto-baila-milodon@44.28,hook,corpus,44.28,17.06844,4310.46662,4531.89016,-3.91636,0.00019,0.02156,0.28417,0.13328,0.33868,0.22211,174.0,174.0,0.35594,0.745
corpus:149-inquieto-inquieto-baila-milodon@49.911,hook,corpus,49.911,14.59377,4053.94958,4258.37469,-6.58634,0.00011,0.00397,0.37949,0.14402,0.29303,0.17939,150.0,150.0,0.39222,0.738
corpus:149-inquieto-inquieto-baila-milodon@51.026,hook,corpus,51.026,15.15836,3970.47429,4270.285,-4.78081,5e-05,7e-05,0.17999,0.26939,0.34151,0.209,196.0,196.0,0.51309,0.723
corpus:149-inquieto-inquieto-baila-milodon@48.785,hook,corpus,48.785,15.17377,3859.85899,4188.76278,-6.78184,0.00053,0.02181,0.39632,0.16332,0.24944,0.16858,186.0,186.0,0.45174,0.722
corpus:149-inquieto-inquieto-baila-milodon@42.783,hook,corpus,42.783,15.95847,4488.30847,4654.05175,-0.95419,0.00021,0.02291,0.27461,0.11114,0.34419,0.24695,174.0,174.0,0.35413,0.72
corpus:149-inquieto-inquieto-baila-milodon@45.778,hook,corpus,45.778,16.22819,4139.39053,4347.40441,-1.9375,0.00021,0.02615,0.30063,0.18331,0.29475,0.19496,186.0,186.0,0.42664,0.713
corpus:149-inquieto-inquieto-baila-milodon@42.562,space,corpus,42.562,15.16006,3501.72065,3331.85447,4.64404,0.00161,0.5558,0.23023,0.05834,0.13164,0.02239,106.0,220.0,0.88083,0.645
corpus:151-the-d3vi7-all-time@8.359,kick,corpus,8.359,5.57626,2632.40149,2632.40149,-39.25995,0.69615,0.21337,0.02991,0.02042,0.03229,0.00786,58.0,58.0,0.19463,0.969
corpus:151-the-d3vi7-all-time@33.576,kick,corpus,33.576,5.31042,1882.13523,1882.13523,-24.82996,0.61674,0.34667,0.01799,0.00493,0.01108,0.00259,58.0,58.0,0.18319,0.967
corpus:151-the-d3vi7-all-time@40.856,kick,corpus,40.856,5.97761,1687.75121,1687.75121,-33.0854,0.57376,0.37302,0.03371,0.00851,0.00926,0.00174,68.0,68.0,0.23249,0.961
corpus:151-the-d3vi7-all-time@4.725,kick,corpus,4.725,5.79823,2837.92187,2837.92187,-15.7856,0.6598,0.23658,0.0318,0.02557,0.03638,0.00987,46.0,46.0,0.0,0.959
corpus:151-the-d3vi7-all-time@59.037,kick,corpus,59.037,5.31005,1728.37255,1728.37255,-38.70595,0.54717,0.41029,0.02805,0.00542,0.0075,0.00157,68.0,68.0,0.26289,0.956
corpus:151-the-d3vi7-all-time@0.836,kick,corpus,0.836,5.16803,1986.83929,1986.83929,-23.89172,0.59797,0.33165,0.0499,0.00841,0.01031,0.00175,68.0,68.0,0.46209,0.955
corpus:151-the-d3vi7-all-time@44.489,kick,corpus,44.489,5.41916,1894.39087,1894.39087,-20.77291,0.54141,0.39654,0.04742,0.00571,0.00746,0.00146,16.0,68.0,0.26353,0.949
corpus:151-the-d3vi7-all-time@11.761,kick,corpus,11.761,6.20426,1899.2737,1899.2737,-13.51018,0.57244,0.37375,0.03521,0.00718,0.00967,0.00175,26.0,92.0,0.36117,0.946
corpus:151-the-d3vi7-all-time@48.135,kick,corpus,48.135,5.85121,2196.58066,2196.58066,-8.24354,0.55321,0.40179,0.02853,0.00883,0.00651,0.00112,58.0,58.0,0.07416,0.94
corpus:151-the-d3vi7-all-time@22.674,kick,corpus,22.674,4.92964,2629.71651,2629.71651,-32.59613,0.49807,0.44011,0.03627,0.0103,0.01235,0.00289,46.0,46.0,0.0,0.936
corpus:151-the-d3vi7-all-time@8.115,kick,corpus,8.115,4.93981,2448.37226,2448.37226,-0.63663,0.53396,0.4014,0.04126,0.01058,0.01072,0.00209,58.0,58.0,0.19303,0.908
corpus:151-the-d3vi7-all-time@26.308,kick,corpus,26.308,5.66258,2781.74048,2781.74048,-11.43853,0.44658,0.48234,0.03984,0.01464,0.01347,0.00313,46.0,46.0,0.0,0.892
corpus:151-the-d3vi7-all-time@0.906,space,corpus,0.906,11.77611,3387.96468,3344.45884,22.37476,0.18186,0.41826,0.16135,0.04655,0.07947,0.11251,116.0,116.0,0.66025,0.816
corpus:152-va-behlial-cocaina@51.583,hook,corpus,51.583,17.82939,4470.86799,5077.11546,-12.22589,0.00099,0.00032,0.00777,0.11351,0.4466,0.4308,98.0,186.0,0.13722,0.79
corpus:152-va-behlial-cocaina@63.959,hook,corpus,63.959,9.04237,4084.46835,4084.46835,-4.94749,0.14578,0.10819,0.10777,0.20013,0.27753,0.16061,40.0,40.0,0.0,0.789
corpus:152-va-behlial-cocaina@5.19,hook,corpus,5.19,12.83298,4871.62131,4871.62131,0.35962,0.00628,0.01501,0.16196,0.17112,0.31506,0.33059,92.0,92.0,0.28289,0.786
corpus:152-va-behlial-cocaina@6.026,hook,corpus,6.026,13.39208,4870.02899,4995.83957,-0.54943,0.00027,0.00101,0.1203,0.30157,0.26303,0.31382,186.0,186.0,0.3618,0.773
corpus:152-va-behlial-cocaina@12.388,space,corpus,12.388,10.40653,4459.52009,5963.13836,-7.02788,0.05499,0.50613,0.26439,0.00846,0.04963,0.11641,84.0,400.0,0.93025,0.772
corpus:152-va-behlial-cocaina@6.211,hook,corpus,6.211,11.93793,3655.95877,3703.68903,-3.65879,0.0023,0.14925,0.29904,0.22423,0.22609,0.09909,186.0,186.0,0.34306,0.762
corpus:152-va-behlial-cocaina@5.085,hook,corpus,5.085,9.7412,3850.16517,3850.48927,-7.76679,0.00084,0.17288,0.37628,0.18737,0.15378,0.10885,104.0,104.0,0.34529,0.761
corpus:152-va-behlial-cocaina@11.656,space,corpus,11.656,10.72415,4593.95491,6202.57384,-6.929,0.05856,0.52449,0.198,0.00913,0.05034,0.15948,94.0,400.0,0.91529,0.749
